,Unnamed: 0,Unnamed: 0.1,node1,node2,adamic_adar,common_neighbors,preferential_attachment,total_neighbors,similarity,label,similarity_tfidf,similarity_top_5,similarity_top_100,similarity_top_250
26,7670,7670,93939,93942,2.4406014611072204,5.0,36.0,7.0,0.0,1,0.0,0.0,0.0,0.0
27,10447,10447,38813,38815,2.3418847763836803,6.0,49.0,8.0,0.0,1,0.7333333333333333,0.625,0.6875,0.6875
28,7603,7603,98302,32431,0.0,0.0,1176.0,70.0,0.0,0,0.09322033898305085,0.0821917808219178,0.038461538461538464,0.037914691943127965
29,713,713,50395,32275,0.0,0.0,256.0,32.0,0.0,0,0.0,0.0,0.0,0.0
30,10488,10488,42698,32431,0.0,0.0,3444.0,151.0,0.0,0,0.08438818565400844,0.041666666666666664,0.01932367149758454,0.018957345971563982
31,3704,3704,43974,43976,2.0640299754485802,3.0,16.0,5.0,1.0,1,0.0,0.0,0.0,0.0
32,2332,2332,42316,32275,0.0,0.0,112.0,23.0,0.0,0,0.0,0.0,0.0,0.0
33,8079,8079,59253,32390,0.183741868630683,1.0,288.0,33.0,0.0,0,0.0,0.0,0.0,0.0
34,5991,5991,41938,31892,0.169494474237384,1.0,1584.0,89.0,0.0,0,0.0,0.0,0.0,0.0
35,3958,3958,63339,99510,4.5031347686113,13.0,700.0,51.0,0.0,1,0.0,0.0,0.0,0.0
36,9025,9025,71563,97474,1.5711286078722702,3.0,285.0,31.0,0.0,1,0.0,0.0,0.0,0.0
37,12527,12527,64277,32390,0.0,0.0,486.0,45.0,0.0,0,0.0,0.0,0.0,0.0
38,9657,9657,41031,41035,3.56476047488388,8.0,81.0,10.0,0.0,1,0.0,0.0,0.0,0.0
39,2656,2656,201039,31892,0.0,0.0,528.0,74.0,0.0,0,0.0,0.0,0.0,0.0
40,10184,10184,82982,31930,0.0,0.0,104.0,30.0,0.0,0,0.0,0.0,0.0,0.0
41,7471,7471,216726,31892,0.0,0.0,1914.0,95.0,0.0,0,0.0,0.0,0.0,0.0
42,2388,2388,63044,63047,3.8565601097579503,10.0,220.0,21.0,0.0,1,1.0,1.0,1.0,1.0
43,7626,7626,50671,98152,3.0833900542185004,6.0,161.0,24.0,0.0,1,0.0,0.0,0.0,0.0
44,8968,8968,72896,31892,0.0,0.0,462.0,73.0,0.0,0,0.0,0.0,0.0,0.0
45,887,887,242809,31892,0.0,0.0,1056.0,82.0,0.0,0,0.0,0.0,0.0,0.0
46,6464,6464,95250,95253,5.0136055377586795,13.0,280.0,21.0,0.0,1,0.0,0.0,0.0,0.0
47,8506,8506,98337,32275,0.0,0.0,464.0,45.0,0.0,0,0.0,0.0,0.0,0.0
48,2346,2346,181354,32431,0.0,0.0,1148.0,69.0,0.0,0,0.1437908496732026,0.06976744186046512,0.05454545454545454,0.05357142857142857
49,6862,6862,57549,57550,2.1092610787558503,6.0,49.0,8.0,1.0,1,0.0,0.0,0.0,0.0
50,162,162,63373,31892,0.0,0.0,462.0,73.0,0.0,0,0.0,0.0,0.0,0.0
51,3360,3360,80154,80161,3.0833900542185004,6.0,140.0,21.0,0.0,1,0.13917525773195877,0.07692307692307693,0.04838709677419355,0.04736842105263158
52,16,16,94656,32390,0.0,0.0,288.0,34.0,0.0,0,0.07009345794392523,0.05,0.012987012987012988,0.012658227848101266
53,8958,8958,83013,83019,3.90865033712927,9.0,100.0,11.0,0.0,1,0.27710843373493976,0.25925925925925924,0.2271062271062271,0.2246376811594203
54,12606,12606,114896,32390,0.285999667502674,1.0,72.0,21.0,0.0,0,0.032679738562091505,0.0,0.0,0.0
55,4242,4242,37514,37518,4.2765543034540485,11.0,216.0,19.0,0.0,1,1.0,1.0,1.0,1.0
56,862,862,58127,58128,2.40538366141928,5.0,48.0,9.0,0.0,1,0.0,0.0,0.0,0.0
57,466,466,192154,31892,0.0,0.0,462.0,73.0,0.0,0,0.0,0.0,0.0,0.0
58,10223,10223,258703,31907,0.0,0.0,57.0,22.0,0.0,0,0.0,0.0,0.0,0.0
59,10940,10940,111473,31892,0.169494474237384,1.0,1518.0,88.0,0.0,0,0.0,0.0,0.0,0.0
60,3735,3735,148837,31942,0.283578492051333,1.0,184.0,30.0,0.0,0,0.0,0.0,0.0,0.0
61,11342,11342,93278,93285,7.99444367342823,27.0,784.0,29.0,0.0,1,0.0,0.0,0.0,0.0
62,12026,12026,94941,94968,9.33979039754134,34.0,1225.0,36.0,0.0,1,0.0,0.0,0.0,0.0
63,5739,5739,180256,31892,0.0,0.0,792.0,78.0,0.0,0,0.0,0.0,0.0,0.0
64,2577,2577,138041,31892,0.0,0.0,4290.0,131.0,0.0,0,0.0,0.0,0.0,0.0
65,11864,11864,164176,31892,0.0,0.0,924.0,80.0,0.0,0,0.0,0.0,0.0,0.0
66,8226,8226,103212,103219,10.8503020484673,41.0,2016.0,49.0,0.0,1,0.08256880733944955,0.0,0.0,0.0
67,7926,7926,224658,31892,0.0,0.0,528.0,74.0,0.0,0,0.0,0.0,0.0,0.0
68,8824,8824,181360,31892,0.0,0.0,3102.0,113.0,0.0,0,0.0,0.0,0.0,0.0
69,7609,7609,94948,94953,9.33979039754134,34.0,1225.0,36.0,0.0,1,0.0,0.0,0.0,0.0
70,1942,1942,116875,32431,0.0,0.0,308.0,39.0,0.0,0,0.0,0.0,0.0,0.0
71,6360,6360,123285,31891,0.0,0.0,81.0,30.0,0.0,0,0.0,0.0,0.0,0.0
72,4347,4347,275593,31892,0.0,0.0,528.0,74.0,0.0,0,0.0,0.0,0.0,0.0
73,4226,4226,174979,32275,0.281266414062728,1.0,64.0,19.0,0.0,0,0.0,0.0,0.0,0.0
74,4641,4641,126744,32275,0.258317766807329,1.0,288.0,33.0,0.0,0,0.0,0.0,0.0,0.0
75,10857,10857,50850,52029,0.0,0.0,23.0,24.0,0.38799999999999996,1,0.0,0.0,0.0,0.0
76,10318,10318,273892,32390,0.0,0.0,270.0,33.0,0.0,0,0.0,0.0,0.0,0.0
77,11370,11370,53367,53381,4.297314123745299,13.0,575.0,35.0,0.0,1,0.0,0.0,0.0,0.0
78,1993,1993,126858,32275,0.0,0.0,128.0,24.0,0.0,0,0.0,0.0,0.0,0.0
79,8713,8713,224186,32431,0.0,0.0,364.0,41.0,0.0,0,0.047058823529411764,0.0,0.0,0.0
80,1291,1291,80908,32431,0.0,0.0,336.0,40.0,0.0,0,0.11333333333333333,0.06818181818181818,0.02586206896551724,0.025
81,322,322,61734,61741,3.00378619375201,6.0,49.0,8.0,1.0,1,0.0,0.0,0.0,0.0
82,9296,9296,93271,93273,0.285999667502674,1.0,4.0,3.0,0.0,1,0.0,0.0,0.0,0.0
83,10032,10032,130009,31892,0.0,0.0,1914.0,95.0,0.0,0,0.0,0.0,0.0,0.0
84,698,698,95299,32123,0.0,0.0,450.0,43.0,0.0,0,0.0,0.0,0.0,0.0
85,6818,6818,192153,31892,0.0,0.0,462.0,73.0,0.0,0,0.0,0.0,0.0,0.0
86,11919,11919,48536,51561,4.944005415143018,14.0,2280.0,105.0,0.0,1,0.17142857142857143,0.1836734693877551,0.09929078014184398,0.09859154929577464
87,9696,9696,240512,31908,0.259730302172272,1.0,418.0,40.0,0.0,0,0.0,0.0,0.0,0.0
88,150,150,271644,32390,0.183741868630683,1.0,144.0,25.0,0.0,0,0.0,0.0,0.0,0.0
89,587,587,88834,88838,3.0833900542185004,6.0,49.0,8.0,0.0,1,0.0,0.0,0.0,0.0
90,4435,4435,52775,52777,0.0,0.0,1.0,2.0,1.0,1,1.0,1.0,1.0,1.0
91,12559,12559,59734,59736,2.16404256133344,3.0,16.0,5.0,1.0,1,0.0,0.0,0.0,0.0
92,9909,9909,59588,92475,1.82047845325367,2.0,760.0,56.0,0.0,1,0.09067357512953368,0.09615384615384616,0.02534562211981567,0.024943310657596373
93,9607,9607,110677,31892,0.0,0.0,3498.0,119.0,0.0,0,0.0,0.0,0.0,0.0
94,3534,3534,83167,83168,3.4094904492749,8.0,360.0,31.0,0.47837483617300103,1,0.0,0.0,0.0,0.0
95,6728,6728,65231,31892,0.169494474237384,1.0,2970.0,110.0,0.0,0,0.0,0.0,0.0,0.0
96,69,69,53600,53608,4.28469610509728,11.0,144.0,13.0,0.0,1,0.0,0.0,0.0,0.0
97,4866,4866,98334,31892,0.0,0.0,1914.0,95.0,0.0,0,0.0,0.0,0.0,0.0
98,7146,7146,38299,98141,9.439260120735142,36.0,2960.0,81.0,0.0,1,0.0,0.0,0.0,0.0
99,3357,3357,79766,32390,0.285999667502674,1.0,180.0,27.0,0.0,0,0.1387900355871886,0.1076923076923077,0.0639269406392694,0.0625
100,4365,4365,73189,73199,7.55865537167325,23.0,624.0,27.0,0.0,1,0.09615384615384616,0.022222222222222223,0.012658227848101266,0.012345679012345678
101,12115,12115,103208,103226,10.863373753464801,41.0,2478.0,60.0,0.0,1,0.0,0.0,0.0,0.0
102,6093,6093,239192,31892,0.0,0.0,726.0,77.0,0.0,0,0.0,0.0,0.0,0.0
103,10299,10299,102823,102829,3.6473630060965,10.0,121.0,12.0,0.0,1,0.0,0.0,0.0,0.0
104,2278,2278,239636,31892,0.169494474237384,1.0,660.0,75.0,0.0,0,0.0,0.0,0.0,0.0
105,6126,6126,52545,31892,0.0,0.0,2310.0,101.0,0.0,0,0.0,0.0,0.0,0.0
106,10468,10468,40591,40594,1.24538454511585,3.0,16.0,5.0,1.0,1,0.4797794117647059,0.5714285714285714,0.4275568181818182,0.4240331491712707
107,8366,8366,73867,31908,0.259730302172272,1.0,950.0,68.0,0.0,0,0.0,0.0,0.0,0.0
108,375,375,106426,106431,2.16404256133344,3.0,16.0,5.0,1.0,1,0.0,0.0,0.0,0.0
109,12364,12364,73867,32390,0.0,0.0,900.0,68.0,0.0,0,0.13524590163934427,0.09523809523809523,0.04975124378109453,0.04854368932038835
110,2892,2892,100456,108602,4.08310561828075,14.0,1185.0,80.0,0.0,1,0.11155378486055777,0.12162162162162163,0.04954954954954955,0.04932735426008968
111,6858,6858,216453,31892,0.0,0.0,2376.0,102.0,0.0,0,0.0,0.0,0.0,0.0
112,4054,4054,83303,31907,0.563143377714551,2.0,190.0,27.0,0.0,0,0.0,0.0,0.0,0.0
113,12507,12507,207427,31892,0.0,0.0,462.0,73.0,0.0,0,0.0,0.0,0.0,0.0
114,8206,8206,66031,31891,0.506229538510084,2.0,120.0,41.0,0.0,0,0.0,0.0,0.0,0.0
115,6521,6521,265973,32275,0.0,0.0,272.0,33.0,0.0,0,0.0,0.0,0.0,0.0
116,6171,6171,52176,52177,4.4089331260904014,7.0,184.0,24.0,0.0,1,0.0,0.0,0.0,0.0
117,6616,6616,219610,32275,0.0,0.0,80.0,21.0,0.0,0,0.0,0.0,0.0,0.0
118,4618,4618,72857,32390,0.183741868630683,1.0,144.0,25.0,0.0,0,0.08018867924528301,0.038461538461538464,0.01282051282051282,0.0125
119,10521,10521,105708,105715,9.349539829410539,35.0,1296.0,37.0,0.0,1,0.13274336283185842,0.1282051282051282,0.05154639175257732,0.050505050505050504
120,12500,12500,144286,31891,0.0,0.0,18.0,9.0,0.0,0,0.0,0.0,0.0,0.0
121,3700,3700,242976,31892,0.0,0.0,726.0,77.0,0.0,0,0.0,0.0,0.0,0.0
122,8379,8379,265974,32275,0.0,0.0,272.0,33.0,0.0,0,0.0,0.0,0.0,0.0
123,12066,12066,112783,31942,0.0,0.0,276.0,35.0,0.0,0,0.0,0.0,0.0,0.0
124,9712,9712,37597,75631,5.71815429906071,18.0,1452.0,70.0,0.0,1,0.0,0.0,0.0,0.0
125,8069,8069,100583,108592,3.76948330649352,12.0,729.0,42.0,0.0,1,0.09336609336609336,0.11504424778761062,0.04815864022662889,0.047619047619047616
126,986,986,67056,67090,10.8210390119624,41.0,1890.0,46.0,0.0,1,0.0,0.0,0.0,0.0
127,8207,8207,67090,67095,10.8161899365572,41.0,1764.0,43.0,0.0,1,0.0,0.0,0.0,0.0
128,7722,7722,167587,31892,0.0,0.0,528.0,74.0,0.0,0,0.0,0.0,0.0,0.0
129,5943,5943,225694,31891,0.0,0.0,27.0,12.0,0.0,0,0.1125,0.11428571428571428,0.04887218045112782,0.048507462686567165
130,12712,12712,108621,31891,0.0,0.0,249.0,86.0,0.0,0,0.0,0.0,0.0,0.0
131,2950,2950,88940,88947,4.92600136196937,13.0,196.0,15.0,0.0,1,0.0,0.0,0.0,0.0
132,8029,8029,139769,32390,0.285999667502674,1.0,72.0,21.0,0.0,0,0.12,0.0851063829787234,0.03067484662576687,0.02976190476190476
133,5434,5434,96149,31892,0.0,0.0,858.0,79.0,0.0,0,0.0,0.0,0.0,0.0
134,1828,1828,51236,51240,3.38770433849173,9.0,210.0,22.0,0.0,1,0.0,0.0,0.0,0.0
135,489,489,54563,54564,3.0686515764439304,8.0,266.0,25.0,0.879656160458453,1,0.0,0.0,0.0,0.0
136,8926,8926,50868,32275,0.0,0.0,176.0,27.0,0.0,0,0.0,0.0,0.0,0.0
137,12693,12693,83347,83350,2.16404256133344,3.0,16.0,5.0,0.0,1,1.0,1.0,1.0,1.0
138,11196,11196,140375,31892,0.169494474237384,1.0,462.0,72.0,0.0,0,0.0,0.0,0.0,0.0
139,8904,8904,79611,31929,0.294014103795206,1.0,238.0,40.0,0.0,0,0.06358381502890173,0.04838709677419355,0.02027027027027027,0.019867549668874173
140,4801,4801,57663,63116,1.9613977295615697,4.0,315.0,64.0,0.0,1,0.0,0.0,0.0,0.0
141,11111,11111,86400,86402,4.07222051172202,10.0,121.0,12.0,1.0,1,0.30701754385964913,0.21621621621621623,0.25862068965517243,0.25
142,1348,1348,189474,31892,0.0,0.0,2838.0,109.0,0.0,0,0.0,0.0,0.0,0.0
143,6529,6529,170789,32275,0.0,0.0,96.0,22.0,0.0,0,0.0,0.0,0.0,0.0
144,5176,5176,60373,60375,3.3662884287409103,7.0,64.0,9.0,0.0,1,1.0,1.0,1.0,1.0
145,7622,7622,72442,31892,0.0,0.0,5214.0,145.0,0.0,0,0.0,0.0,0.0,0.0
146,9185,9185,80650,99190,2.81097909772561,6.0,1717.0,112.0,0.0,1,0.0,0.0,0.0,0.0
147,215,215,39698,39700,2.1440934156206,5.0,54.0,10.0,0.0,1,0.0,0.0,0.0,0.0
148,11681,11681,58420,88769,4.84258999360371,13.0,893.0,53.0,0.0,1,0.0,0.0,0.0,0.0
149,1408,1408,87246,87251,3.2878196861597697,7.0,64.0,9.0,0.0,1,0.29245283018867924,0.3258426966292135,0.24213836477987422,0.24148606811145512
150,11711,11711,65234,32275,0.0,0.0,3952.0,263.0,0.0,0,0.0,0.0,0.0,0.0
151,8178,8178,125385,32431,0.0,0.0,140.0,33.0,0.0,0,0.0,0.0,0.0,0.0
152,9346,9346,71267,71269,3.64587416922491,13.0,2128.0,81.0,0.0,1,0.0,0.0,0.0,0.0
153,9944,9944,58308,31892,0.0,0.0,9306.0,207.0,0.0,0,0.0,0.0,0.0,0.0
154,13170,13170,77628,31892,1.09480540890609,4.0,1584.0,86.0,0.0,0,0.0,0.0,0.0,0.0
155,7760,7760,160337,31892,0.0,0.0,1122.0,83.0,0.0,0,0.0,0.0,0.0,0.0
156,1295,1295,201491,31892,0.0,0.0,660.0,76.0,0.0,0,0.0,0.0,0.0,0.0
157,9056,9056,50847,50853,3.7932848441298197,9.0,100.0,11.0,0.0,1,0.0,0.0,0.0,0.0
158,8473,8473,69575,69579,4.99018990060727,14.0,285.0,20.0,0.0,1,0.0,0.0,0.0,0.0
159,9319,9319,88211,98783,3.818754855957952,9.0,100.0,11.0,0.0,1,0.0,0.0,0.0,0.0
160,4584,4584,45972,45975,4.2154592019202415,12.0,169.0,14.0,0.0,1,0.0,0.0,0.0,0.0
161,4009,4009,79238,31908,0.0,0.0,266.0,33.0,0.0,0,0.0,0.0,0.0,0.0
162,10167,10167,41938,92132,3.51046017038307,8.0,216.0,25.0,0.0,1,0.058823529411764705,0.0,0.0,0.0
163,124,124,111304,31891,0.0,0.0,12.0,7.0,0.0,0,0.0891089108910891,0.09722222222222222,0.045936395759717315,0.0456140350877193
164,5204,5204,85247,31892,0.169494474237384,1.0,1254.0,84.0,0.0,0,0.0,0.0,0.0,0.0
165,12019,12019,78822,78825,1.46975338108752,3.0,60.0,16.0,0.0,1,0.0,0.0,0.0,0.0
166,2573,2573,53353,85887,2.83037364384973,7.0,536.0,68.0,0.0,1,0.0,0.0,0.0,0.0
167,9125,9125,54618,54619,3.7628948634038095,9.0,100.0,11.0,0.0,1,0.0,0.0,0.0,0.0
168,9499,9499,95298,31892,0.169494474237384,1.0,1122.0,82.0,0.0,0,0.0,0.0,0.0,0.0
169,2361,2361,98380,98381,6.299754288735981,19.0,400.0,21.0,0.0,1,0.0,0.0,0.0,0.0
170,10815,10815,116665,32275,0.0,0.0,608.0,54.0,0.0,0,0.0,0.0,0.0,0.0
171,2852,2852,101651,32131,1.64885970197095,4.0,42.0,9.0,0.0,0,0.0,0.0,0.0,0.0
172,12708,12708,94196,94198,5.1693911357023,12.0,169.0,14.0,1.0,1,0.4112903225806452,0.32432432432432434,0.3879310344827586,0.3983050847457627
173,4617,4617,42073,32275,0.0,0.0,192.0,28.0,0.0,0,0.0,0.0,0.0,0.0
174,11859,11859,57875,57890,5.88159635644029,17.0,324.0,19.0,0.0,1,0.0,0.0,0.0,0.0
175,11293,11293,69949,69955,5.90913707877184,15.0,352.0,23.0,0.0,1,0.11923076923076924,0.1076923076923077,0.05511811023622047,0.054474708171206226
176,13091,13091,35131,86932,3.7076243405225098,10.0,540.0,47.0,0.0,1,0.0,0.0,0.0,0.0
177,11744,11744,108795,108796,3.0833900542185004,6.0,49.0,8.0,0.0,1,0.0,0.0,0.0,0.0
178,699,699,204604,32431,0.0,0.0,308.0,39.0,0.0,0,0.0,0.0,0.0,0.0
179,3525,3525,162311,31892,0.0,0.0,2046.0,97.0,0.0,0,0.0,0.0,0.0,0.0
180,6990,6990,95161,95168,2.8935759310191203,8.0,81.0,10.0,1.0,1,0.14018691588785046,0.11764705882352941,0.05238095238095238,0.05116279069767442
181,6682,6682,80992,81000,3.55510666626279,8.0,81.0,10.0,1.0,1,0.0,0.0,0.0,0.0
182,10547,10547,69883,83806,5.124017303043789,14.0,858.0,47.0,0.0,1,0.0,0.0,0.0,0.0
183,2142,2142,118816,32275,0.0,0.0,496.0,47.0,0.0,0,0.0,0.0,0.0,0.0
184,7185,7185,79332,79333,2.00080566744021,3.0,16.0,5.0,0.0,1,0.704225352112676,0.6774193548387096,0.671875,0.6742424242424242
185,6087,6087,100577,32275,0.0,0.0,256.0,32.0,0.0,0,0.0,0.0,0.0,0.0
186,12246,12246,80157,80158,2.9032999125440897,6.0,49.0,8.0,0.0,1,0.0,0.0,0.0,0.0
187,7514,7514,204362,31930,0.294014103795206,1.0,182.0,32.0,0.0,0,0.0660377358490566,0.0,0.010101010101010102,0.010101010101010102
188,4558,4558,36234,50622,2.7574478586796998,6.0,80.0,12.0,0.0,1,0.13138686131386862,0.09090909090909091,0.040498442367601244,0.04024767801857585
189,10298,10298,56165,109041,3.42508795541154,9.0,620.0,42.0,0.0,1,0.0,0.0,0.0,0.0
190,10594,10594,106266,106270,2.6849093303672498,6.0,112.0,17.0,0.0,1,0.6462585034013606,0.6666666666666666,0.6466165413533834,0.6518518518518519
191,815,815,108449,108454,3.3662884287409103,7.0,64.0,9.0,0.0,1,0.0,0.0,0.0,0.0
192,9905,9905,75587,75613,9.612284411235539,36.0,3330.0,91.0,0.0,1,0.0625,0.0,0.0,0.0
193,1368,1368,191365,31892,0.0,0.0,1254.0,85.0,0.0,0,0.0,0.0,0.0,0.0
194,1868,1868,88677,88679,1.82047845325367,2.0,9.0,4.0,1.0,1,0.0,0.0,0.0,0.0
195,7478,7478,270465,31892,0.0,0.0,528.0,74.0,0.0,0,0.0,0.0,0.0,0.0
196,80,80,100114,100117,8.08390875507347,27.0,784.0,29.0,0.0,1,1.0,1.0,1.0,1.0
197,2427,2427,219433,31891,0.0,0.0,54.0,21.0,0.0,0,0.07542579075425791,0.09859154929577464,0.03180212014134275,0.031578947368421054
198,8743,8743,44095,100282,4.7847316225623215,15.0,736.0,47.0,0.0,1,0.12295081967213115,0.07042253521126761,0.030837004405286344,0.030042918454935622
199,6111,6111,73054,73058,2.5720657781001,5.0,36.0,7.0,0.0,1,0.15577889447236182,0.09836065573770492,0.125,0.12435233160621761
200,12761,12761,271775,31892,0.0,0.0,396.0,72.0,0.0,0,0.0,0.0,0.0,0.0
201,7836,7836,76089,76091,2.16404256133344,3.0,204.0,52.0,0.0,1,0.0,0.0,0.0,0.0
202,8170,8170,50878,32390,0.183741868630683,1.0,198.0,28.0,0.0,0,0.0,0.0,0.0,0.0
203,5057,5057,48218,106699,6.40408682013317,20.0,1085.0,46.0,0.0,1,0.0,0.0,0.0,0.0
204,2801,2801,53145,91703,3.6719503118410803,11.0,486.0,34.0,0.0,1,0.0,0.0,0.0,0.0
205,2413,2413,95291,31892,0.169494474237384,1.0,1122.0,82.0,0.0,0,0.0,0.0,0.0,0.0
206,12797,12797,57616,63204,3.02935430861205,8.0,549.0,62.0,0.0,1,0.0,0.0,0.0,0.0
207,2471,2471,51979,32275,0.44307567196697295,2.0,544.0,48.0,0.0,0,0.0,0.0,0.0,0.0
208,2512,2512,235086,31892,0.0,0.0,264.0,70.0,0.0,0,0.0,0.0,0.0,0.0
209,12303,12303,88738,88746,8.52640901006098,29.0,900.0,31.0,0.0,1,0.0,0.0,0.0,0.0
210,6095,6095,274242,31891,0.0,0.0,57.0,22.0,0.0,0,0.0,0.0,0.0,0.0
211,13130,13130,209835,32431,0.0,0.0,112.0,32.0,0.0,0,0.0,0.0,0.0,0.0
212,7611,7611,58403,81151,6.8708259971109005,23.0,1107.0,45.0,0.0,1,0.0,0.0,0.0,0.0
213,8397,8397,79611,79614,2.8635058156439603,6.0,49.0,8.0,1.0,1,0.4607329842931937,0.4925373134328358,0.3743016759776536,0.3770491803278688
214,6640,6640,98740,98747,4.38496980404069,11.0,144.0,13.0,0.0,1,0.0,0.0,0.0,0.0
215,4351,4351,98271,31892,0.169494474237384,1.0,264.0,69.0,0.0,0,0.0,0.0,0.0,0.0
216,12741,12741,177943,32390,0.0,0.0,72.0,22.0,0.0,0,0.0992063492063492,0.07142857142857142,0.03626943005181347,0.03535353535353535
217,7850,7850,122984,32431,0.0,0.0,112.0,32.0,0.0,0,0.09765625,0.0625,0.025423728813559324,0.025
218,1102,1102,148508,32431,0.237829513479358,1.0,252.0,36.0,0.0,0,0.06474820143884892,0.05405405405405406,0.03225806451612903,0.030927835051546393
219,6271,6271,56223,56228,3.90865033712927,9.0,220.0,23.0,0.0,1,0.0,0.0,0.0,0.0
220,990,990,43796,96149,1.56825259038618,5.0,78.0,14.0,0.0,1,0.0,0.0,0.0,0.0
221,6067,6067,94304,94308,4.39030831219683,12.0,169.0,14.0,0.0,1,0.24189526184538654,0.23423423423423423,0.19047619047619047,0.19015659955257272
222,3367,3367,87969,87976,7.50306684345876,25.0,1155.0,43.0,0.0,1,1.0,1.0,1.0,1.0
223,12941,12941,35486,35487,4.64291649394233,10.0,121.0,12.0,0.0,1,0.0,0.0,0.0,0.0
224,3496,3496,262380,31892,0.0,0.0,594.0,75.0,0.0,0,0.0,0.0,0.0,0.0
225,7865,7865,128026,31892,0.169494474237384,1.0,594.0,74.0,0.0,0,0.0,0.0,0.0,0.0
226,8050,8050,222719,31892,0.0,0.0,726.0,77.0,0.0,0,0.0,0.0,0.0,0.0
227,8921,8921,64169,64174,5.35273184279595,16.0,289.0,18.0,0.0,1,0.0,0.0,0.0,0.0
228,5191,5191,68271,85967,1.38448624548826,3.0,248.0,63.0,0.0,1,0.0,0.0,0.0,0.0
229,1944,1944,95072,32275,0.0,0.0,448.0,44.0,0.0,0,0.0,0.0,0.0,0.0
230,11878,11878,88454,98310,10.455408344955199,41.0,3234.0,78.0,0.0,1,0.0,0.0,0.0,0.0
231,12730,12730,58332,58337,2.67145129846325,7.0,810.0,92.0,0.0,1,0.0,0.0,0.0,0.0
232,11685,11685,192903,32431,0.0,0.0,112.0,32.0,0.0,0,0.0,0.0,0.0,0.0
233,9100,9100,186784,31942,0.0,0.0,253.0,34.0,0.0,0,0.0,0.0,0.0,0.0
234,6369,6369,58838,32275,0.0,0.0,528.0,49.0,0.0,0,0.0,0.0,0.0,0.0
235,10711,10711,87767,31891,0.0,0.0,15.0,8.0,0.0,0,0.0,0.0,0.0,0.0
236,6352,6352,69568,69577,4.96054379943353,14.0,225.0,16.0,0.0,1,0.0,0.0,0.0,0.0
