,Unnamed: 0,Unnamed: 0.1,node1,node2,adamic_adar,common_neighbors,preferential_attachment,total_neighbors,similarity,label,similarity_tfidf,similarity_top_5,similarity_top_100,similarity_top_250
81,1006,1006,45137,56815,5.128419479326951,18.0,864.0,41.0,0.0,1,0.0,0.0,0.0,0.0
82,4195,4195,44153,44157,5.1505779401878495,15.0,256.0,17.0,0.0,1,1.0,1.0,1.0,1.0
83,863,863,89490,31892,0.0,0.0,396.0,72.0,0.0,0,0.0,0.0,0.0,0.0
84,1584,1584,50815,50816,1.82047845325367,2.0,9.0,4.0,0.0,1,0.0,0.0,0.0,0.0
85,2610,2610,32967,32973,5.32434022085387,15.0,256.0,17.0,0.0,1,0.0,0.0,0.0,0.0
86,3480,3480,212221,31891,0.0,0.0,81.0,30.0,0.0,0,0.027472527472527472,0.03333333333333333,0.008695652173913044,0.008620689655172414
87,3152,3152,66035,31892,1.37607182296882,5.0,1254.0,80.0,0.0,0,0.0,0.0,0.0,0.0
88,4512,4512,101863,31892,0.0,0.0,2970.0,111.0,0.0,0,0.0,0.0,0.0,0.0
89,2916,2916,43429,62636,1.43455259815281,3.0,204.0,52.0,0.0,1,0.0,0.0,0.0,0.0
90,3912,3912,37515,31892,0.0,0.0,1980.0,96.0,0.0,0,0.0,0.0,0.0,0.0
91,3212,3212,43017,31892,0.169494474237384,1.0,594.0,74.0,0.0,0,0.0,0.0,0.0,0.0
92,1609,1609,45530,45541,5.16977122296397,14.0,225.0,16.0,0.0,1,0.0,0.0,0.0,0.0
93,4811,4811,161199,31891,0.0,0.0,9.0,6.0,0.0,0,0.1390728476821192,0.2222222222222222,0.09939759036144578,0.09792284866468842
94,3435,3435,45730,45739,3.955978724013241,10.0,121.0,12.0,1.0,1,0.0,0.0,0.0,0.0
95,359,359,47048,48630,2.8734931643607005,8.0,408.0,33.0,0.0,1,0.0,0.0,0.0,0.0
96,654,654,219501,31892,0.0,0.0,858.0,79.0,0.0,0,0.0,0.0,0.0,0.0
97,116,116,58440,58447,4.9483667953159,14.0,225.0,16.0,0.0,1,0.0,0.0,0.0,0.0
98,228,228,48903,48906,3.00378619375201,6.0,49.0,8.0,0.0,1,0.0,0.0,0.0,0.0
99,3815,3815,63047,63049,3.8565601097579503,10.0,220.0,21.0,0.0,1,1.0,1.0,1.0,1.0
100,1217,1217,35484,35487,4.64291649394233,10.0,121.0,12.0,1.0,1,0.0,0.0,0.0,0.0
101,1057,1057,37397,37416,5.38139958364609,16.0,697.0,42.0,0.0,1,0.0,0.0,0.0,0.0
102,222,222,65008,65009,3.70321772376517,9.0,100.0,11.0,0.0,1,0.0,0.0,0.0,0.0
103,1531,1531,65046,31892,0.0,0.0,198.0,69.0,0.0,0,0.0,0.0,0.0,0.0
104,2759,2759,109820,31892,0.169494474237384,1.0,1518.0,88.0,0.0,0,0.0,0.0,0.0,0.0
105,4733,4733,57886,57890,5.88159635644029,17.0,324.0,19.0,0.0,1,0.0,0.0,0.0,0.0
106,1334,1334,63535,63536,2.63487211058683,5.0,36.0,7.0,0.0,1,0.6153846153846154,0.5306122448979592,0.5766871165644172,0.5792682926829268
107,4299,4299,83321,31891,0.267546386419054,1.0,45.0,17.0,0.0,0,0.10805084745762712,0.12222222222222222,0.06027397260273973,0.059782608695652176
108,5088,5088,50640,31892,0.0,0.0,1386.0,87.0,0.0,0,0.0,0.0,0.0,0.0
109,272,272,138245,31892,0.169494474237384,1.0,462.0,72.0,0.0,0,0.0,0.0,0.0,0.0
110,3030,3030,57364,31892,0.294014103795206,1.0,4290.0,130.0,0.0,0,0.0,0.0,0.0,0.0
111,423,423,48887,48889,2.48533973823845,4.0,25.0,6.0,0.0,1,0.0,0.0,0.0,0.0
112,835,835,45964,45975,4.2154592019202415,12.0,169.0,14.0,0.0,1,0.0,0.0,0.0,0.0
113,458,458,269890,31891,0.267546386419054,1.0,45.0,17.0,0.0,0,0.07407407407407407,0.10256410256410256,0.04363636363636364,0.04332129963898917
114,4631,4631,56223,56230,3.79787130837469,9.0,100.0,11.0,0.0,1,0.0,0.0,0.0,0.0
115,475,475,198920,31892,0.169494474237384,1.0,660.0,75.0,0.0,0,0.0,0.0,0.0,0.0
116,2638,2638,63599,31892,0.0,0.0,1848.0,94.0,0.0,0,0.0,0.0,0.0,0.0
117,3327,3327,132983,31892,0.0,0.0,462.0,73.0,0.0,0,0.0,0.0,0.0,0.0
118,1208,1208,57887,57889,5.88159635644029,17.0,324.0,19.0,0.0,1,0.0,0.0,0.0,0.0
119,3729,3729,41652,51309,7.20836743510006,15.0,1081.0,55.0,0.0,1,0.0,0.0,0.0,0.0
120,2389,2389,134751,31891,0.0,0.0,114.0,41.0,0.0,0,0.08229426433915212,0.1917808219178082,0.0695970695970696,0.06909090909090909
121,4027,4027,56998,56999,2.791554749807049,6.0,49.0,8.0,0.0,1,1.0,1.0,1.0,1.0
122,184,184,46011,46013,2.16404256133344,3.0,16.0,5.0,1.0,1,0.0,0.0,0.0,0.0
123,3486,3486,183441,31892,0.477584555383948,2.0,1122.0,81.0,0.0,0,0.0,0.0,0.0,0.0
124,3186,3186,175366,31892,0.294014103795206,1.0,726.0,76.0,0.0,0,0.0,0.0,0.0,0.0
125,3048,3048,57638,57643,4.8410922840746204,13.0,196.0,15.0,1.0,1,0.0,0.0,0.0,0.0
126,3427,3427,225035,31891,0.0,0.0,39.0,16.0,0.0,0,0.0,0.0,0.0,0.0
127,144,144,248878,31892,0.0,0.0,528.0,74.0,0.0,0,0.0,0.0,0.0,0.0
128,3235,3235,60802,60810,3.14211948056969,8.0,81.0,10.0,0.0,1,0.0,0.0,0.0,0.0
129,1527,1527,43665,31891,0.0,0.0,27.0,12.0,0.0,0,0.0,0.0,0.0,0.0
130,733,733,49429,49431,1.96197444063826,5.0,222.0,38.0,0.0,1,1.0,1.0,1.0,1.0
131,852,852,153064,31892,0.254334778144042,1.0,1716.0,91.0,0.0,0,0.0,0.0,0.0,0.0
132,4443,4443,53785,53786,3.22581766417601,8.0,117.0,14.0,0.0,1,0.0,0.0,0.0,0.0
133,3135,3135,242643,31892,0.0,0.0,858.0,79.0,0.0,0,0.0,0.0,0.0,0.0
134,2852,2852,163431,31892,0.0,0.0,330.0,71.0,0.0,0,0.0,0.0,0.0,0.0
135,896,896,45484,45485,3.2316026827971602,7.0,80.0,11.0,0.7222222222222221,1,0.0,0.0,0.0,0.0
136,4194,4194,156593,31892,0.0,0.0,858.0,79.0,0.0,0,0.0,0.0,0.0,0.0
137,3218,3218,42692,54892,3.8138743033564095,11.0,3375.0,109.0,0.0,1,0.0,0.0,0.0,0.0
138,4732,4732,60802,31891,0.0,0.0,27.0,12.0,0.0,0,0.07920792079207921,0.08333333333333333,0.032490974729241874,0.03225806451612903
139,766,766,46082,46084,8.46171707384305,26.0,864.0,33.0,0.80327868852459,1,0.0,0.0,0.0,0.0
140,905,905,212216,31892,0.233075271708509,1.0,1782.0,92.0,0.0,0,0.0,0.0,0.0,0.0
141,3848,3848,229101,31892,0.0,0.0,858.0,79.0,0.0,0,0.0,0.0,0.0,0.0
142,388,388,46671,46683,4.74952304115261,13.0,196.0,15.0,1.0,1,0.0,0.0,0.0,0.0
143,1673,1673,39020,31892,0.0,0.0,10560.0,226.0,0.0,0,0.0,0.0,0.0,0.0
144,1985,1985,55334,55335,2.44181338781329,3.0,20.0,6.0,0.0,1,1.0,1.0,1.0,1.0
145,3185,3185,53045,53052,6.04591854182159,16.0,646.0,39.0,0.0,1,0.0,0.0,0.0,0.0
146,1270,1270,176493,31892,0.0,0.0,528.0,74.0,0.0,0,0.0,0.0,0.0,0.0
147,1292,1292,47505,47509,2.7905531327562403,5.0,36.0,7.0,1.0,1,1.0,1.0,1.0,1.0
148,3208,3208,43018,31891,0.0,0.0,27.0,12.0,0.0,0,0.0,0.0,0.0,0.0
149,2172,2172,51312,58709,2.4171592487697797,5.0,192.0,33.0,0.0,1,0.0,0.0,0.0,0.0
150,2000,2000,196066,31891,0.0,0.0,198.0,69.0,0.0,0,0.043701799485861184,0.109375,0.03088803088803089,0.030418250950570342
151,4899,4899,155983,31891,0.0,0.0,15.0,8.0,0.0,0,0.11789473684210526,0.17582417582417584,0.08139534883720931,0.08022922636103152
152,1490,1490,44514,44517,2.92774537421667,6.0,49.0,8.0,0.0,1,0.0,0.0,0.0,0.0
153,301,301,53265,53266,2.1829337925826398,4.0,25.0,6.0,0.0,1,0.0,0.0,0.0,0.0
154,868,868,39597,39600,4.60049577133676,12.0,169.0,14.0,0.0,1,0.0,0.0,0.0,0.0
155,3733,3733,60802,60809,3.14211948056969,8.0,81.0,10.0,0.0,1,0.0,0.0,0.0,0.0
156,1647,1647,46014,46017,2.16404256133344,3.0,16.0,5.0,0.0,1,0.0,0.0,0.0,0.0
157,3522,3522,38353,46085,5.75521383139623,19.0,1323.0,57.0,0.0,1,0.0,0.0,0.0,0.0
158,1682,1682,80819,31892,0.0,0.0,1650.0,91.0,0.0,0,0.0,0.0,0.0,0.0
159,2309,2309,57876,57882,5.88159635644029,17.0,324.0,19.0,0.0,1,1.0,1.0,1.0,1.0
160,1630,1630,98321,31892,0.0,0.0,2772.0,108.0,0.0,0,0.0,0.0,0.0,0.0
161,2286,2286,64277,64278,2.06810050978423,5.0,162.0,28.0,0.0,1,0.0,0.0,0.0,0.0
162,4438,4438,117980,31892,0.0,0.0,3102.0,113.0,0.0,0,0.0,0.0,0.0,0.0
163,3665,3665,56224,56232,3.79787130837469,9.0,100.0,11.0,0.0,1,0.0,0.0,0.0,0.0
164,2417,2417,63364,63370,2.8930071649974303,6.0,119.0,18.0,0.0,1,0.0,0.0,0.0,0.0
165,4683,4683,87768,31892,0.281266414062728,1.0,330.0,70.0,0.0,0,0.0,0.0,0.0,0.0
166,3903,3903,187806,31892,0.0,0.0,726.0,77.0,0.0,0,0.0,0.0,0.0,0.0
167,3380,3380,66789,31892,0.0,0.0,726.0,77.0,0.0,0,0.0,0.0,0.0,0.0
168,424,424,60807,31891,0.23868315209103,1.0,222.0,76.0,0.0,0,0.0,0.0,0.0,0.0
169,2856,2856,46641,31892,0.0,0.0,4224.0,130.0,0.0,0,0.0,0.0,0.0,0.0
170,4322,4322,72301,31891,0.0,0.0,147.0,52.0,0.0,0,0.0,0.0,0.0,0.0
171,4480,4480,196504,31892,0.0,0.0,792.0,78.0,0.0,0,0.0,0.0,0.0,0.0
172,2602,2602,54570,31892,0.169494474237384,1.0,1320.0,85.0,0.0,0,0.0,0.0,0.0,0.0
173,459,459,67563,31892,0.0,0.0,594.0,75.0,0.0,0,0.0,0.0,0.0,0.0
174,3808,3808,180686,31892,0.518338161076792,2.0,462.0,71.0,0.0,0,0.0,0.0,0.0,0.0
175,3619,3619,140378,31892,0.169494474237384,1.0,462.0,72.0,0.0,0,0.0,0.0,0.0,0.0
176,1182,1182,50855,50856,3.7932848441298197,9.0,100.0,11.0,0.0,1,0.0,0.0,0.0,0.0
177,1435,1435,249430,31892,0.169494474237384,1.0,264.0,69.0,0.0,0,0.0,0.0,0.0,0.0
178,4242,4242,120484,31892,0.0,0.0,528.0,74.0,0.0,0,0.0,0.0,0.0,0.0
179,826,826,56263,56269,2.64482690704846,6.0,126.0,19.0,0.0,1,0.0,0.0,0.0,0.0
180,2353,2353,172145,31892,0.0,0.0,792.0,78.0,0.0,0,0.0,0.0,0.0,0.0
181,2618,2618,169573,31892,0.0,0.0,990.0,81.0,0.0,0,0.0,0.0,0.0,0.0
182,1419,1419,32960,32970,5.32434022085387,15.0,256.0,17.0,0.0,1,0.0,0.0,0.0,0.0
183,5104,5104,64167,64178,5.35273184279595,16.0,289.0,18.0,0.0,1,0.0,0.0,0.0,0.0
184,3498,3498,55527,55530,3.24606384200017,7.0,64.0,9.0,0.0,1,0.0,0.0,0.0,0.0
185,3147,3147,113930,31892,0.169494474237384,1.0,3102.0,112.0,0.0,0,0.0,0.0,0.0,0.0
186,4079,4079,66029,31891,0.267546386419054,1.0,150.0,52.0,0.0,0,0.0,0.0,0.0,0.0
187,109,109,106239,31892,0.233075271708509,1.0,2442.0,102.0,0.0,0,0.0,0.0,0.0,0.0
188,4381,4381,34881,64292,1.74296624720267,5.0,204.0,35.0,0.0,1,0.09917355371900827,0.0392156862745098,0.029411764705882353,0.028846153846153848
189,2030,2030,143426,31892,0.0,0.0,990.0,81.0,0.0,0,0.0,0.0,0.0,0.0
190,2221,2221,44080,44979,4.04930854898026,13.0,1102.0,64.0,0.0,1,0.0,0.0,0.0,0.0
191,5026,5026,72461,31892,0.0,0.0,858.0,79.0,0.0,0,0.0,0.0,0.0,0.0
192,1259,1259,166546,31892,0.169494474237384,1.0,1188.0,83.0,0.0,0,0.0,0.0,0.0,0.0
193,1065,1065,136710,31892,0.0,0.0,1386.0,87.0,0.0,0,0.0,0.0,0.0,0.0
194,3067,3067,67562,31892,0.0,0.0,2178.0,99.0,0.0,0,0.0,0.0,0.0,0.0
195,1387,1387,38002,38007,4.67845494301536,12.0,169.0,14.0,0.0,1,0.0,0.0,0.0,0.0
196,5121,5121,48525,31892,0.477584555383948,2.0,1452.0,86.0,0.0,0,0.0,0.0,0.0,0.0
197,3955,3955,136717,31892,0.0,0.0,1386.0,87.0,0.0,0,0.0,0.0,0.0,0.0
198,608,608,42697,57846,3.4525936770254906,10.0,308.0,29.0,0.0,1,0.0,0.0,0.0,0.0
199,203,203,47579,47581,0.0,0.0,7.0,8.0,0.39449541284403705,1,0.0,0.0,0.0,0.0
200,1299,1299,57872,57877,5.88159635644029,17.0,324.0,19.0,1.0,1,1.0,1.0,1.0,1.0
201,3666,3666,130471,31892,0.0,0.0,2112.0,98.0,0.0,0,0.0,0.0,0.0,0.0
202,2563,2563,104014,31892,0.271085030681817,1.0,528.0,73.0,0.0,0,0.0,0.0,0.0,0.0
203,1590,1590,153057,31891,0.0,0.0,78.0,29.0,0.0,0,0.0,0.0,0.0,0.0
204,1502,1502,176496,31892,0.0,0.0,726.0,77.0,0.0,0,0.0,0.0,0.0,0.0
205,467,467,158025,31892,0.0,0.0,528.0,74.0,0.0,0,0.0,0.0,0.0,0.0
206,1143,1143,204868,31892,0.169494474237384,1.0,924.0,79.0,0.0,0,0.0,0.0,0.0,0.0
207,1993,1993,53375,53377,4.1690642165490095,13.0,196.0,15.0,0.0,1,0.0,0.0,0.0,0.0
208,2297,2297,159894,31892,0.0,0.0,1386.0,87.0,0.0,0,0.0,0.0,0.0,0.0
209,1988,1988,183437,31891,0.0,0.0,51.0,20.0,0.0,0,0.0,0.0,0.0,0.0
210,3922,3922,40937,40938,2.48533973823845,4.0,25.0,6.0,0.0,1,0.0,0.0,0.0,0.0
211,1478,1478,216436,31892,0.0,0.0,2376.0,102.0,0.0,0,0.0,0.0,0.0,0.0
212,1627,1627,48903,48905,3.00378619375201,6.0,49.0,8.0,0.0,1,0.0,0.0,0.0,0.0
213,996,996,53381,53382,7.99929775009751,22.0,1219.0,54.0,0.0,1,0.0,0.0,0.0,0.0
214,1499,1499,63598,63612,7.61997519077991,27.0,1792.0,65.0,0.0,1,0.08641975308641975,0.037037037037037035,0.014598540145985401,0.014492753623188406
215,4595,4595,118400,31892,0.0,0.0,264.0,70.0,0.0,0,0.0,0.0,0.0,0.0
216,3668,3668,128479,31892,0.0,0.0,2112.0,98.0,0.0,0,0.0,0.0,0.0,0.0
217,1678,1678,181369,31892,0.0,0.0,2706.0,107.0,0.0,0,0.0,0.0,0.0,0.0
218,4836,4836,212213,31892,0.233075271708509,1.0,1782.0,92.0,0.0,0,0.0,0.0,0.0,0.0
219,2529,2529,42961,42965,2.40027693718426,5.0,36.0,7.0,1.0,1,0.0,0.0,0.0,0.0
220,4857,4857,61194,61201,3.21886213724061,8.0,81.0,10.0,0.0,1,0.0,0.0,0.0,0.0
221,4091,4091,62003,62004,2.8853900817779303,6.0,49.0,8.0,0.0,1,0.5128205128205128,0.5135135135135135,0.4621212121212121,0.45185185185185184
222,4593,4593,59000,59018,4.7023026755630895,13.0,196.0,15.0,1.0,1,0.05232558139534884,0.0,0.0,0.0
223,3790,3790,59679,31892,0.0,0.0,528.0,74.0,0.0,0,0.0,0.0,0.0,0.0
224,2160,2160,246788,31892,0.0,0.0,660.0,76.0,0.0,0,0.0,0.0,0.0,0.0
225,1805,1805,36897,31892,0.0,0.0,1518.0,89.0,0.0,0,0.0,0.0,0.0,0.0
226,3431,3431,47346,47348,1.44269504088896,1.0,4.0,3.0,0.0,1,0.0,0.0,0.0,0.0
227,2615,2615,55494,55498,2.93876108491761,6.0,49.0,8.0,0.0,1,0.0,0.0,0.0,0.0
228,4325,4325,102286,31892,0.0,0.0,858.0,79.0,0.0,0,0.0,0.0,0.0,0.0
229,2219,2219,64171,64177,5.35273184279595,16.0,289.0,18.0,0.0,1,0.0,0.0,0.0,0.0
230,214,214,57162,57167,3.3662884287409103,7.0,64.0,9.0,0.0,1,0.0,0.0,0.0,0.0
231,4009,4009,204984,31891,0.23868315209103,1.0,9.0,5.0,0.0,0,0.0,0.0,0.0,0.0
232,1194,1194,61734,61740,3.00378619375201,6.0,49.0,8.0,1.0,1,0.0,0.0,0.0,0.0
233,3377,3377,128026,31892,0.169494474237384,1.0,594.0,74.0,0.0,0,0.0,0.0,0.0,0.0
234,2220,2220,40288,50314,6.719851577602661,21.0,484.0,23.0,0.0,1,0.0,0.0,0.0,0.0
235,1875,1875,270460,31892,0.0,0.0,528.0,74.0,0.0,0,0.0,0.0,0.0,0.0
236,3291,3291,126595,31892,0.0,0.0,924.0,80.0,0.0,0,0.0,0.0,0.0,0.0
237,4370,4370,63023,31892,0.169494474237384,1.0,2178.0,98.0,0.0,0,0.0,0.0,0.0,0.0
238,2936,2936,243427,31892,0.0,0.0,1254.0,85.0,0.0,0,0.0,0.0,0.0,0.0
239,4788,4788,42697,57849,3.4525936770254906,10.0,308.0,29.0,0.0,1,0.0,0.0,0.0,0.0
240,3935,3935,180780,31892,0.0,0.0,1056.0,82.0,0.0,0,0.0,0.0,0.0,0.0
241,1085,1085,246374,31892,0.0,0.0,396.0,72.0,0.0,0,0.0,0.0,0.0,0.0
242,4511,4511,53364,53382,13.725741081329101,34.0,3021.0,76.0,0.0,1,0.0,0.0,0.0,0.0
243,3871,3871,191366,31892,0.0,0.0,1254.0,85.0,0.0,0,0.0,0.0,0.0,0.0
244,2932,2932,50202,51005,5.49422796323056,19.0,780.0,37.0,0.0,1,0.0,0.0,0.0,0.0
245,2051,2051,38297,51794,8.43165007716204,28.0,2639.0,92.0,0.0,1,0.0,0.0,0.0,0.0
