,Unnamed: 0,Unnamed: 0.1,node1,node2,adamic_adar,common_neighbors,preferential_attachment,total_neighbors,similarity,label,similarity_tfidf,similarity_top_5,similarity_top_100,similarity_top_250
76,628,628,35302,35304,1.50749384023369,4.0,25.0,6.0,1.0,1,0.0,0.0,0.0,0.0
77,598,598,239637,31891,0.0,0.0,30.0,13.0,0.0,0,0.0,0.0,0.0,0.0
78,10,10,178786,31891,0.0,0.0,108.0,39.0,0.0,0,0.1391509433962264,0.14285714285714285,0.0576271186440678,0.05704697986577181
79,297,297,183442,31891,0.0,0.0,81.0,30.0,0.0,0,0.07334963325183375,0.10666666666666667,0.03496503496503497,0.03436426116838488
80,573,573,35877,35880,3.08096331182837,7.0,64.0,9.0,1.0,1,0.0,0.0,0.0,0.0
81,125,125,48635,31891,0.0,0.0,48.0,19.0,0.0,0,0.0,0.0,0.0,0.0
82,543,543,60807,31891,0.23868315209103,1.0,222.0,76.0,0.0,0,0.0,0.0,0.0,0.0
83,340,340,37394,37411,5.29772596784572,16.0,289.0,18.0,1.0,1,0.0,0.0,0.0,0.0
84,599,599,36709,36717,3.85327903691596,9.0,100.0,11.0,0.0,1,0.0,0.0,0.0,0.0
85,349,349,37655,37657,2.51105596593884,5.0,36.0,7.0,0.0,1,0.30407523510971785,0.28888888888888886,0.25,0.24918032786885247
86,242,242,32431,32435,9.3984268163605,17.0,504.0,29.0,0.6823770491803279,1,0.0,0.0,0.0,0.0
87,240,240,250709,31891,0.0,0.0,42.0,17.0,0.0,0,0.0,0.0,0.0,0.0
88,296,296,118080,31891,0.0,0.0,117.0,42.0,0.0,0,0.14492753623188406,0.216,0.08301158301158301,0.08159392789373814
89,468,468,205842,31891,0.0,0.0,18.0,9.0,0.0,0,0.0,0.0,0.0,0.0
90,670,670,201142,31891,0.0,0.0,24.0,11.0,0.0,0,0.0,0.0,0.0,0.0
91,512,512,37416,37418,5.38139958364609,16.0,697.0,42.0,0.0,1,0.15833333333333333,0.15517241379310345,0.10238429172510519,0.10178817056396149
92,108,108,48521,31891,0.0,0.0,141.0,50.0,0.0,0,0.11776859504132231,0.1836734693877551,0.06571428571428571,0.06497175141242938
93,441,441,81819,31891,0.0,0.0,30.0,13.0,0.0,0,0.07888040712468193,0.06944444444444445,0.04059040590405904,0.040293040293040296
94,561,561,162156,31891,0.0,0.0,21.0,10.0,0.0,0,0.0,0.0,0.0,0.0
95,9,9,32127,32130,2.33078647317019,5.0,60.0,11.0,0.0,1,0.0,0.0,0.0,0.0
96,624,624,37410,37412,5.3621430835326915,16.0,544.0,33.0,0.0,1,0.597972972972973,0.5774647887323944,0.5060240963855421,0.5059760956175299
97,565,565,95299,31891,0.0,0.0,75.0,28.0,0.0,0,0.0,0.0,0.0,0.0
98,119,119,141150,31891,0.0,0.0,39.0,16.0,0.0,0,0.0,0.0,0.0,0.0
99,434,434,37511,37516,4.2201009553334,11.0,144.0,13.0,0.0,1,0.0,0.0,0.0,0.0
100,70,70,159882,31891,0.0,0.0,78.0,29.0,0.0,0,0.0,0.0,0.0,0.0
101,370,370,37411,37419,5.3537078873371104,16.0,493.0,30.0,0.0,1,0.22927461139896374,0.23295454545454544,0.1423728813559322,0.1411111111111111
102,411,411,38002,38006,4.67845494301536,12.0,169.0,14.0,0.0,1,0.0,0.0,0.0,0.0
103,548,548,32959,32971,5.41010640333361,15.0,608.0,39.0,0.0,1,0.0,0.0,0.0,0.0
104,523,523,69811,31891,0.0,0.0,171.0,60.0,0.0,0,0.11816192560175055,0.12903225806451613,0.057534246575342465,0.05675675675675676
105,530,530,166546,31891,0.0,0.0,54.0,21.0,0.0,0,0.06818181818181818,0.057971014492753624,0.018050541516245487,0.017921146953405017
106,21,21,240934,31891,0.506229538510084,2.0,33.0,12.0,0.0,0,0.06233766233766234,0.109375,0.044,0.04365079365079365
107,351,351,95300,31891,0.0,0.0,51.0,20.0,0.0,0,0.0,0.0,0.0,0.0
108,539,539,175363,31891,0.0,0.0,33.0,14.0,0.0,0,0.0,0.0,0.0,0.0
109,454,454,239638,31891,0.0,0.0,30.0,13.0,0.0,0,0.0,0.0,0.0,0.0
110,193,193,32965,32971,5.41010640333361,15.0,608.0,39.0,0.0,1,0.0,0.0,0.0,0.0
111,582,582,32961,32969,5.32434022085387,15.0,256.0,17.0,0.0,1,0.0,0.0,0.0,0.0
112,342,342,159713,31891,0.0,0.0,18.0,9.0,0.0,0,0.0,0.0,0.0,0.0
113,228,228,35717,35721,3.838351365599721,9.0,250.0,26.0,0.0,1,0.29955947136563876,0.2987012987012987,0.25213675213675213,0.25213675213675213
114,39,39,95297,31891,0.0,0.0,51.0,20.0,0.0,0,0.0,0.0,0.0,0.0
115,113,113,37219,37222,2.48533973823845,4.0,25.0,6.0,1.0,1,0.0,0.0,0.0,0.0
116,400,400,170199,31891,0.0,0.0,66.0,25.0,0.0,0,0.046703296703296704,0.05084745762711865,0.0211864406779661,0.02100840336134454
117,152,152,130765,31891,0.0,0.0,12.0,7.0,0.0,0,0.0,0.0,0.0,0.0
118,7,7,140381,31891,0.0,0.0,21.0,10.0,0.0,0,0.08292682926829269,0.11267605633802817,0.038461538461538464,0.03819444444444445
119,365,365,37516,37517,4.2201009553334,11.0,144.0,13.0,0.0,1,0.3914081145584726,0.38613861386138615,0.2710997442455243,0.2702020202020202
120,364,364,36130,36131,1.82047845325367,2.0,9.0,4.0,0.0,1,0.0379746835443038,0.045454545454545456,0.015151515151515152,0.014492753623188406
121,448,448,37512,37519,4.2201009553334,11.0,144.0,13.0,0.0,1,1.0,1.0,1.0,1.0
122,380,380,37409,37418,5.29772596784572,16.0,289.0,18.0,0.0,1,0.0,0.0,0.0,0.0
123,493,493,272266,31891,0.0,0.0,24.0,11.0,0.0,0,0.0,0.0,0.0,0.0
124,86,86,32956,32972,5.32434022085387,15.0,256.0,17.0,1.0,1,0.0,0.0,0.0,0.0
125,65,65,44990,31891,0.0,0.0,237.0,82.0,0.0,0,0.0,0.0,0.0,0.0
126,422,422,37655,37656,2.51105596593884,5.0,36.0,7.0,0.0,1,0.0,0.0,0.0,0.0
127,396,396,101444,31891,0.0,0.0,15.0,8.0,0.0,0,0.0,0.0,0.0,0.0
128,648,648,35487,35490,2.22624019224823,5.0,66.0,12.0,0.0,1,0.0,0.0,0.0,0.0
129,176,176,100582,31891,0.0,0.0,75.0,28.0,0.0,0,0.08018867924528301,0.10256410256410256,0.040268456375838924,0.039735099337748346
130,100,100,175361,31891,0.0,0.0,84.0,31.0,0.0,0,0.0,0.0,0.0,0.0
131,229,229,37803,37805,2.31912441699225,4.0,40.0,9.0,0.0,1,1.0,1.0,1.0,1.0
132,395,395,37646,37653,2.6667369881082403,5.0,72.0,13.0,0.0,1,0.0,0.0,0.0,0.0
133,104,104,43667,31891,0.0,0.0,27.0,12.0,0.0,0,0.0,0.0,0.0,0.0
134,299,299,35572,35573,1.36535883994026,2.0,9.0,4.0,0.0,1,0.0,0.0,0.0,0.0
135,34,34,66028,31891,0.506229538510084,2.0,114.0,39.0,0.0,0,0.0,0.0,0.0,0.0
136,280,280,32964,32969,5.32434022085387,15.0,256.0,17.0,0.0,1,0.0,0.0,0.0,0.0
137,506,506,193493,31891,0.0,0.0,12.0,7.0,0.0,0,0.0,0.0,0.0,0.0
138,618,618,37597,37598,22.5471649222692,60.0,4554.0,75.0,0.855466916940403,1,0.0,0.0,0.0,0.0
139,139,139,37515,37523,4.32851645592004,11.0,360.0,31.0,0.0,1,0.7414634146341463,0.825,0.6556291390728477,0.6535947712418301
140,316,316,37397,37416,5.38139958364609,16.0,697.0,42.0,0.0,1,0.0,0.0,0.0,0.0
141,247,247,171319,31891,0.0,0.0,36.0,15.0,0.0,0,0.0,0.0,0.0,0.0
142,590,590,164156,31891,0.0,0.0,33.0,14.0,0.0,0,0.07481296758104738,0.13333333333333333,0.045936395759717315,0.0456140350877193
143,362,362,138502,31891,0.23868315209103,1.0,21.0,9.0,0.0,0,0.10368663594470046,0.10843373493975904,0.04472843450479233,0.04430379746835443
144,149,149,198075,31891,0.0,0.0,12.0,7.0,0.0,0,0.0,0.0,0.0,0.0
145,207,207,138498,31891,0.23868315209103,1.0,21.0,9.0,0.0,0,0.0,0.0,0.0,0.0
146,158,158,38009,38012,4.67845494301536,12.0,169.0,14.0,0.0,1,0.0,0.0,0.0,0.0
147,611,611,195031,31891,0.0,0.0,24.0,11.0,0.0,0,0.10256410256410256,0.13924050632911392,0.057692307692307696,0.05714285714285714
148,466,466,35132,37881,3.1855054183080203,9.0,4335.0,127.0,0.0,1,0.0,0.0,0.0,0.0
149,366,366,271540,31891,0.23868315209103,1.0,60.0,22.0,0.0,0,0.04497354497354497,0.04918032786885246,0.015151515151515152,0.015037593984962405
150,105,105,37402,37417,5.44322533085745,16.0,2108.0,125.0,0.0,1,0.0,0.0,0.0,0.0
151,276,276,66036,31891,0.267546386419054,1.0,48.0,18.0,0.0,0,0.08759124087591241,0.125,0.055944055944055944,0.05517241379310345
152,587,587,36283,36289,2.17653178606955,6.0,63.0,10.0,0.0,1,0.24861878453038674,0.2900763358778626,0.18739054290718038,0.18588640275387264
153,438,438,97378,31891,0.0,0.0,15.0,8.0,0.0,0,0.0,0.0,0.0,0.0
154,439,439,48570,31891,0.0,0.0,48.0,19.0,0.0,0,0.12045454545454545,0.14634146341463414,0.05604719764011799,0.055232558139534885
155,110,110,73287,31891,0.0,0.0,162.0,57.0,0.0,0,0.10023866348448687,0.15384615384615385,0.06188925081433225,0.06109324758842444
156,5,5,34086,34087,1.82047845325367,2.0,9.0,4.0,1.0,1,0.0,0.0,0.0,0.0
157,87,87,201140,31891,0.0,0.0,24.0,11.0,0.0,0,0.09898477157360407,0.19718309859154928,0.07547169811320754,0.07462686567164178
158,472,472,34240,34241,3.0833900542185004,6.0,49.0,8.0,0.0,1,0.0,0.0,0.0,0.0
159,285,285,164159,31891,0.0,0.0,81.0,30.0,0.0,0,0.0,0.0,0.0,0.0
160,469,469,37650,37655,2.51105596593884,5.0,36.0,7.0,0.0,1,0.0,0.0,0.0,0.0
161,224,224,162157,31891,0.0,0.0,21.0,10.0,0.0,0,0.0,0.0,0.0,0.0
162,161,161,35149,35150,0.480898346962988,1.0,14.0,8.0,1.0,1,0.0,0.0,0.0,0.0
163,359,359,109830,31891,0.0,0.0,93.0,34.0,0.0,0,0.11138014527845036,0.21739130434782608,0.0798611111111111,0.07931034482758621
164,522,522,36705,36715,3.85327903691596,9.0,100.0,11.0,1.0,1,0.0,0.0,0.0,0.0
165,260,260,195023,31891,0.0,0.0,24.0,11.0,0.0,0,0.0,0.0,0.0,0.0
166,683,683,37515,37516,4.32851645592004,11.0,360.0,31.0,0.0,1,0.7102803738317757,0.5409836065573771,0.6036585365853658,0.6060606060606061
167,55,55,38000,38004,4.67845494301536,12.0,169.0,14.0,1.0,1,1.0,1.0,1.0,1.0
168,344,344,54569,31891,0.0,0.0,69.0,26.0,0.0,0,0.0,0.0,0.0,0.0
169,544,544,37653,37655,2.6667369881082403,5.0,72.0,13.0,0.0,1,0.0,0.0,0.0,0.0
170,198,198,34236,34243,3.0833900542185004,6.0,49.0,8.0,1.0,1,0.0,0.0,0.0,0.0
171,528,528,38009,38010,4.67845494301536,12.0,169.0,14.0,0.0,1,0.0,0.0,0.0,0.0
172,121,121,38002,38011,4.67845494301536,12.0,169.0,14.0,0.0,1,0.0,0.0,0.0,0.0
173,613,613,100087,31891,0.506229538510084,2.0,99.0,34.0,0.0,0,0.10747663551401869,0.09210526315789473,0.052795031055900624,0.05214723926380368
174,423,423,37746,37750,3.64095690650735,8.0,99.0,12.0,0.0,1,1.0,1.0,1.0,1.0
175,668,668,35877,35883,3.08096331182837,7.0,64.0,9.0,1.0,1,1.0,1.0,1.0,1.0
176,612,612,169293,31891,0.0,0.0,9.0,6.0,0.0,0,0.0883054892601432,0.09722222222222222,0.0547945205479452,0.05423728813559322
177,488,488,95292,31891,0.0,0.0,51.0,20.0,0.0,0,0.0,0.0,0.0,0.0
178,245,245,269515,31891,0.23868315209103,1.0,60.0,22.0,0.0,0,0.0,0.0,0.0,0.0
179,462,462,37511,37523,4.2201009553334,11.0,144.0,13.0,0.0,1,0.0,0.0,0.0,0.0
180,12,12,43015,31891,0.0,0.0,27.0,12.0,0.0,0,0.0,0.0,0.0,0.0
181,141,141,258400,31891,0.267546386419054,1.0,39.0,15.0,0.0,0,0.08878504672897196,0.1125,0.048701298701298704,0.04792332268370607
182,183,183,274235,31891,0.0,0.0,57.0,22.0,0.0,0,0.0,0.0,0.0,0.0
183,120,120,36135,36289,2.34807290733163,6.0,238.0,35.0,0.0,1,0.0,0.0,0.0,0.0
184,133,133,35300,35306,2.1053679419881104,4.0,602.0,53.0,0.0,1,0.0,0.0,0.0,0.0
185,577,577,46792,31891,0.0,0.0,9.0,6.0,0.0,0,0.0,0.0,0.0,0.0
186,657,657,250139,31891,0.0,0.0,57.0,22.0,0.0,0,0.05789473684210526,0.08064516129032258,0.03614457831325301,0.03571428571428571
187,661,661,37596,37603,7.94384470612149,22.0,2212.0,85.0,0.0,1,0.0,0.0,0.0,0.0
188,56,56,37599,37601,1.62702575035333,6.0,161.0,24.0,0.0,1,0.07172413793103448,0.087248322147651,0.0421455938697318,0.04234122042341221
189,420,420,57935,31891,0.0,0.0,183.0,64.0,0.0,0,0.0671462829736211,0.0547945205479452,0.028469750889679714,0.028070175438596492
190,457,457,32956,32960,5.32434022085387,15.0,256.0,17.0,1.0,1,1.0,1.0,1.0,1.0
191,73,73,159711,31891,0.0,0.0,18.0,9.0,0.0,0,0.0,0.0,0.0,0.0
192,238,238,66032,31891,0.267546386419054,1.0,69.0,25.0,0.0,0,0.0,0.0,0.0,0.0
193,269,269,138501,31891,0.23868315209103,1.0,21.0,9.0,0.0,0,0.10368663594470046,0.10843373493975904,0.04472843450479233,0.04430379746835443
194,61,61,34236,34240,3.0833900542185004,6.0,49.0,8.0,1.0,1,0.0,0.0,0.0,0.0
195,47,47,37513,37523,4.2201009553334,11.0,144.0,13.0,0.0,1,0.7414634146341463,0.825,0.6556291390728477,0.6535947712418301
196,576,576,35304,35307,1.8874656364840297,4.0,315.0,64.0,0.0,1,0.0,0.0,0.0,0.0
197,289,289,225694,31891,0.0,0.0,27.0,12.0,0.0,0,0.11335012594458438,0.11428571428571428,0.04887218045112782,0.048507462686567165
198,338,338,250702,31891,0.0,0.0,42.0,17.0,0.0,0,0.0,0.0,0.0,0.0
199,137,137,38286,31891,0.0,0.0,201.0,70.0,0.0,0,0.0,0.0,0.0,0.0
200,499,499,118075,31891,0.0,0.0,84.0,31.0,0.0,0,0.07211538461538461,0.06172839506172839,0.030100334448160536,0.029801324503311258
201,140,140,261292,31891,0.0,0.0,15.0,8.0,0.0,0,0.0,0.0,0.0,0.0
202,151,151,128026,31891,0.0,0.0,27.0,12.0,0.0,0,0.06746987951807229,0.11290322580645161,0.036101083032490974,0.035842293906810034
203,159,159,37413,37421,5.29772596784572,16.0,289.0,18.0,0.0,1,0.5100864553314121,0.4270833333333333,0.35294117647058826,0.349862258953168
204,88,88,80650,31891,0.0,0.0,303.0,104.0,0.0,0,0.0,0.0,0.0,0.0
205,580,580,230469,31891,0.0,0.0,24.0,11.0,0.0,0,0.0,0.0,0.0,0.0
206,132,132,236342,31891,0.0,0.0,36.0,15.0,0.0,0,0.0,0.0,0.0,0.0
207,608,608,176398,31891,0.23868315209103,1.0,36.0,14.0,0.0,0,0.06403940886699508,0.029411764705882353,0.02877697841726619,0.02857142857142857
208,102,102,37510,37514,4.2765543034540485,11.0,216.0,19.0,0.0,1,0.0,0.0,0.0,0.0
209,639,639,51132,31891,0.0,0.0,69.0,26.0,0.0,0,0.0,0.0,0.0,0.0
210,74,74,112019,31891,0.0,0.0,120.0,43.0,0.0,0,0.12471131639722864,0.1728395061728395,0.08074534161490683,0.08
211,398,398,85250,31891,0.0,0.0,54.0,21.0,0.0,0,0.1559633027522936,0.21929824561403508,0.10804597701149425,0.10657596371882086
212,303,303,247563,31891,0.0,0.0,45.0,18.0,0.0,0,0.06862745098039216,0.05128205128205128,0.021052631578947368,0.020905923344947737
213,145,145,182284,31891,0.0,0.0,30.0,13.0,0.0,0,0.0,0.0,0.0,0.0
214,328,328,61610,31891,0.0,0.0,15.0,8.0,0.0,0,0.08728179551122195,0.10606060606060606,0.0539568345323741,0.05338078291814947
215,552,552,230468,31891,0.0,0.0,24.0,11.0,0.0,0,0.0,0.0,0.0,0.0
216,399,399,120133,31891,0.0,0.0,42.0,17.0,0.0,0,0.08597285067873303,0.12941176470588237,0.050793650793650794,0.050473186119873815
217,30,30,35130,35131,1.80156888659634,4.0,225.0,46.0,0.0,1,0.0,0.0,0.0,0.0
218,379,379,106116,31891,0.506229538510084,2.0,105.0,36.0,0.0,0,0.008310249307479225,0.0,0.0,0.0
219,230,230,36071,36072,1.82047845325367,2.0,81.0,28.0,0.0,1,0.0,0.0,0.0,0.0
220,417,417,100081,31891,0.23868315209103,1.0,90.0,32.0,0.0,0,0.0,0.0,0.0,0.0
221,160,160,72900,31891,0.267546386419054,1.0,84.0,30.0,0.0,0,0.016666666666666666,0.017543859649122806,0.004366812227074236,0.004329004329004329
222,500,500,36231,36236,1.34453370853009,2.0,144.0,23.0,0.0,1,0.0,0.0,0.0,0.0
223,615,615,141152,31891,0.23868315209103,1.0,75.0,27.0,0.0,0,0.0819277108433735,0.10526315789473684,0.05244755244755245,0.052083333333333336
224,214,214,83319,31891,0.267546386419054,1.0,45.0,17.0,0.0,0,0.0,0.0,0.0,0.0
225,529,529,37413,37420,5.29772596784572,16.0,289.0,18.0,0.0,1,1.0,1.0,1.0,1.0
226,509,509,179709,31891,0.0,0.0,78.0,29.0,0.0,0,0.09615384615384616,0.08888888888888889,0.04935064935064935,0.04896907216494845
227,542,542,37510,37515,4.32851645592004,11.0,360.0,31.0,0.0,1,0.0,0.0,0.0,0.0
228,633,633,65231,31891,0.0,0.0,135.0,48.0,0.0,0,0.0,0.0,0.0,0.0
229,673,673,209290,31891,0.0,0.0,33.0,14.0,0.0,0,0.08229426433915212,0.07352941176470588,0.039568345323741004,0.039285714285714285
230,334,334,269517,31891,0.23868315209103,1.0,60.0,22.0,0.0,0,0.08076009501187649,0.08,0.034129692832764506,0.03389830508474576
231,337,337,109831,31891,0.0,0.0,69.0,26.0,0.0,0,0.11138014527845036,0.21739130434782608,0.0798611111111111,0.07931034482758621
232,607,607,35484,35487,4.64291649394233,10.0,121.0,12.0,1.0,1,0.0,0.0,0.0,0.0
233,385,385,118092,31891,0.0,0.0,192.0,67.0,0.0,0,0.0,0.0,0.0,0.0
234,187,187,236344,31891,0.0,0.0,36.0,15.0,0.0,0,0.0,0.0,0.0,0.0
